"iso_code","date","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"CUB","10/31/2020",-1140.6,-1.23,-2.14,-100.7819926
"CUB","11/30/2020",-949.7,-0.93,2.06,-83.91430685
"CUB","12/31/2020",495.2,0.44,14.83,43.75525403
"CYP","3/8/2020",21.8,1.5,-9.99,24.33022137
"CYP","3/15/2020",21.3,1.35,-0.39,23.77218877
"CYP","3/22/2020",29.4,1.72,6.28,32.8123169
"CYP","3/29/2020",48.3,2.64,15.87,53.90594919
"CYP","4/5/2020",55.4,2.83,5.64,61.83001211
"CYP","4/12/2020",44.7,2.16,-9.01,49.88811446
"CYP","4/19/2020",44.4,2.02,-0.25,49.5532949
"CYP","4/26/2020",33.5,1.45,-8.8,37.38818422
"CYP","5/3/2020",29.2,1.2,-3.54,32.58910386
"CYP","5/10/2020",28.1,1.1,-1.01,31.36143213
"CYP","5/17/2020",61.2,2.31,32.17,68.30319027
"CYP","5/24/2020",128.7,4.66,59.47,143.6375913
"CYP","5/31/2020",125,4.35,-3.44,139.5081501
"CYP","6/7/2020",145.7,4.9,20.64,162.6106997
"CYP","6/14/2020",138,4.5,-7.96,154.0169977
"CYP","6/21/2020",125.5,3.94,-11.01,140.0661827
"CYP","6/28/2020",123,3.74,-2.33,137.2760197
"CYP","7/5/2020",128.1,3.77,4.82,142.9679522
"CYP","7/12/2020",117,3.33,-9.24,130.5796285
"CYP","7/19/2020",117.1,3.23,0.1,130.691235
"CYP","7/26/2020",125.6,3.37,8.06,140.1777892
"CYP","8/2/2020",129.7,3.38,3.76,144.7536565
"CYP","8/9/2020",104.6,2.65,-22.19,116.74042
"CYP","8/16/2020",106.5,2.63,1.94,118.8609439
"CYP","8/23/2020",107.8,2.6,1.22,120.3118286
"CYP","8/30/2020",103.5,2.43,-3.8,115.5127483
"CYP","9/6/2020",92.4,2.11,-10.77,103.1244245
"CYP","9/13/2020",104.1,2.32,10.51,116.1823874
"CYP","9/20/2020",102,2.23,-2.06,113.8386505
"CYP","9/27/2020",98.1,2.09,-3.75,109.4859962
"CYP","10/4/2020",104.2,2.18,5.87,116.2939939
"CYP","10/11/2020",104.3,2.13,0.09,116.4056004
"CYP","10/18/2020",107,2.14,2.56,119.4189765
"CYP","10/25/2020",113.5,2.22,6.28,126.6734003
"CYP","11/1/2020",109,2.09,-4,121.6511069
"CYP","11/8/2020",113.7,2.14,4.42,126.8966133
"CYP","11/15/2020",116.8,2.15,2.56,130.3564154
"CYP","11/22/2020",111.1,2,-5.2,123.9948438
"CYP","11/29/2020",116.2,2.05,4.15,129.6867763
"CYP","12/6/2020",124.1,2.14,6.47,138.5036914
"CYP","12/13/2020",146.2,2.47,18.43,163.1687323
"CYP","12/20/2020",147.3,2.43,0.8,164.396404
"CYP","12/27/2020",143.6,2.32,-2.87,160.2669628
"CYP","1/3/2021",140.9,2.23,-2.1,157.2535868
"CYP","1/10/2021",167,2.59,18.79,186.3828885
"CYP","1/17/2021",141.1,2.14,-17.16,157.4767998
"CYP","1/24/2021",135.8,2.01,-3.65,151.5616542
"CYP","1/31/2021",140.9,2.04,3.31,157.2535868
"CYP","2/7/2021",138,1.96,-1.87,154.0169977
"CYP","2/14/2021",92.3,1.28,-27.58,103.012818
"CYP","2/21/2021",83.2,1.13,-6.23,92.85662468
"CYP","2/28/2021",69.7,0.93,-9.75,77.78974448
"CYP","3/7/2021",48.8,0.64,-14.52,54.46398179
"CYP","3/14/2021",36.7,0.47,-9.09,40.95959286
"CYP","3/21/2021",40.2,0.51,2.66,44.86582106
"CYP","3/28/2021",36.3,0.45,-2.98,40.51316678
"CYP","4/4/2021",52.2,0.64,13.13,58.25860347
"CYP","4/11/2021",74.3,0.9,17.28,82.9236444
"CYP","4/18/2021",115.6,1.37,34.22,129.0171372
"CYP","4/25/2021",139.3,1.63,19.38,155.4678824
"CYP","5/2/2021",155.4,1.79,12.79,173.4365322
"CYP","5/9/2021",183.1,2.08,22.47,204.3515382
"CYP","5/16/2021",184,2.07,0.81,205.3559969
"CYP","5/23/2021",171.1,1.9,-12.3,190.9587558
"CYP","5/30/2021",173.6,1.9,2.16,193.7489188
"CYP","6/6/2021",177.9,1.93,3.92,198.5479992
"CYP","6/13/2021",186.6,2,8.5,208.2577664
"CYP","6/20/2021",191.9,2.03,5.37,214.172912
"CYP","6/27/2021",185.4,1.94,-5.63,206.9184882
"CYP","7/4/2021",209.9,2.17,22.37,234.2620856
"CYP","7/11/2021",230,2.36,18.63,256.6949961
"CYP","7/18/2021",243.9,2.47,11.38,272.2083024
"CYP","7/25/2021",279,2.79,32.83,311.3821909
"CYP","8/1/2021",322.5,3.19,40.47,359.9310272
"CYP","8/8/2021",381.6,3.74,53.29,425.8904805
"CYP","8/15/2021",429.5,4.16,41.62,479.3500036
"CYP","8/22/2021",459.4,4.41,29.87,512.7203531
"CYP","8/29/2021",499.7,4.74,37.07,557.6977807
"CYP","9/5/2021",521.4,4.9,18.82,581.9163956
"CYP","9/12/2021",545.3,5.07,22.74,608.5903538
"CYP","9/19/2021",562,5.17,14.74,627.2286427
"CYP","9/26/2021",574.9,5.24,12.39,641.6258838
"CYP","10/3/2021",593,5.35,17.09,661.8266639
"CYP","10/10/2021",598.1,5.35,4.82,667.5185964
"CYP","10/17/2021",617.2,5.47,17.7,688.8354418
"CYP","10/24/2021",632.9,5.55,14.63,706.3576654
"CYP","10/31/2021",640.4,5.57,7.11,714.7281544
"CYP","11/7/2021",622.9,5.36,-15.28,695.1970134
"CYP","11/14/2021",646.6,5.51,21.88,721.6477587
"CYP","11/21/2021",680.7,5.74,27.75,759.705582
"CYP","11/28/2021",702,5.87,19.07,783.4777708
"CYP","12/5/2021",718.1,5.94,12.89,801.4464205
"CYP","12/12/2021",722,5.91,3.14,805.7990748
"CYP","12/19/2021",755.1,6.12,27.15,842.7408329
"CYP","12/26/2021",757.2,6.07,1.51,845.0845698
"CYP","1/2/2022",794.5,6.3,28.54,886.7138018
"CYP","1/9/2022",830.6,6.52,25.62,927.0037556
"CYP","1/16/2022",843.7,6.54,8.57,941.6242097
"CYP","1/23/2022",886.4,6.8,28.99,989.2801937
"CYP","1/30/2022",898.5,6.81,7.76,1002.784583
"CYP","2/6/2022",924.6,6.92,16.63,1031.913884
"CZE","3/1/2020",-1175.2,-5.29,-5.92,-109.5803247
"CZE","3/8/2020",-1335,-5.41,-6.51,-124.4807126
"CZE","3/15/2020",-1413.6,-5.23,-3.31,-131.8096894
"CZE","3/22/2020",-1397.2,-4.76,0.71,-130.2804881
"CZE","3/29/2020",-1342,-4.25,2.46,-125.1334205
"CZE","4/5/2020",-1226.6,-3.63,5.23,-114.3730652
"CZE","4/12/2020",-1141.8,-3.18,3.93,-106.4659758
"CZE","4/19/2020",-1125.6,-2.96,0.77,-104.9554233
"CZE","4/26/2020",-1242.6,-3.09,-5.43,-115.8649689
"CZE","5/3/2020",-1203.8,-2.85,1.87,-112.2471025
"CZE","5/10/2020",-1270.4,-2.86,-3.22,-118.4571515
"CZE","5/17/2020",-1268.8,-2.74,0.08,-118.3079612
"CZE","5/24/2020",-1379.2,-2.85,-5.44,-128.6020965
"CZE","5/31/2020",-1521.4,-3.01,-6.83,-141.8613904
"CZE","6/7/2020",-1385.6,-2.64,6.79,-129.198858
"CZE","6/14/2020",-1402.8,-2.57,-0.86,-130.8026544
"CZE","6/21/2020",-1371.6,-2.43,1.57,-127.8934423
"CZE","6/28/2020",-1293.6,-2.21,3.89,-120.6204119
"CZE","7/5/2020",-1208.2,-2,4.22,-112.657376
"CZE","7/12/2020",-1240,-1.98,-1.57,-115.6225346
"CZE","7/19/2020",-1287.6,-1.99,-2.34,-120.060948
"CZE","7/26/2020",-1271.4,-1.91,0.78,-118.5503955
"CZE","8/2/2020",-1123,-1.63,7.14,-104.712989
"CZE","8/9/2020",-1019.6,-1.44,5.01,-95.07156149
"CZE","8/16/2020",-931.4,-1.28,4.2,-86.8474425
"CZE","8/23/2020",-832.2,-1.11,4.95,-77.59763973
"CZE","8/30/2020",-798.4,-1.04,1.69,-74.44599323
"CZE","9/6/2020",-761.2,-0.96,1.86,-70.97731719
"CZE","9/13/2020",-675.2,-0.83,4.29,-62.95833495
"CZE","9/20/2020",-485.8,-0.59,9.33,-45.29792524
"CZE","9/27/2020",-154.8,-0.18,16.06,-14.43416803
"CZE","10/4/2020",81.6,0.09,11.02,7.608708727
"CZE","10/11/2020",538.4,0.6,21.22,50.20255856
"CZE","10/18/2020",1368.8,1.5,39.25,127.6323591
"CZE","10/25/2020",2893.6,3.09,71.85,269.8107791
"CZE","11/1/2020",5020.8,5.25,101.35,468.1593722
"CZE","11/8/2020",7179.2,7.35,103.79,669.4171776
"CZE","11/15/2020",8901.2,8.92,80.85,829.9833103
"CZE","11/22/2020",10193.6,10,60.63,950.4918294
"CZE","11/29/2020",11230,10.79,48.6,1047.12989
"CZE","12/6/2020",12168.6,11.45,43.43,1134.648689
"CZE","12/13/2020",13069.6,12.05,40.9,1218.661514
"CZE","12/20/2020",14046,12.69,43.1,1309.704936
"CZE","12/27/2020",14969.2,13.25,40.3,1395.787778
"CZE","1/3/2021",16224.4,14.07,54.79,1512.827621
"CZE","1/10/2021",17649,14.99,58.81,1645.662994
"CZE","1/17/2021",19001.4,15.82,56.36,1771.766152
"CZE","1/24/2021",20153.4,16.44,47.1,1879.183216
"CZE","1/31/2021",21158.2,16.93,41.13,1972.874767
"CZE","2/7/2021",21968.6,17.23,32.91,2048.439688
"CZE","2/14/2021",22887.2,17.61,36.4,2134.093607
"CZE","2/21/2021",23803.2,17.96,35.84,2219.505093
"CZE","2/28/2021",24876.2,18.41,41.95,2319.555883
"CZE","3/7/2021",26274.4,19.09,55.42,2449.929615
"CZE","3/14/2021",27834.4,19.87,63.21,2595.390223
"CZE","3/21/2021",29280.6,20.55,60.57,2730.239666
"CZE","3/28/2021",30428.8,21.01,49.43,2837.302403
"CZE","4/4/2021",31561.8,21.46,50.22,2942.947832
"CZE","4/11/2021",32290,21.63,32.82,3010.848098
"CZE","4/18/2021",32755.6,21.63,21.42,3054.262495
"CZE","4/25/2021",33143.6,21.58,18.28,3090.441159
"CZE","5/2/2021",33451.4,21.48,14.2,3119.141656
"CZE","5/9/2021",33672,21.33,10.58,3139.711277
"CZE","5/16/2021",33839.2,21.16,8.04,3155.301671
"CZE","5/23/2021",33852.6,20.9,0.66,3156.55114
"CZE","5/30/2021",33768,20.59,-4.14,3148.6627
"CZE","6/6/2021",33726.6,20.31,-1.98,3144.802399
"CZE","6/13/2021",33680.2,20.04,-2.3,3140.475878
"CZE","6/20/2021",33720.8,19.82,2.02,3144.261584
"CZE","6/27/2021",33717.8,19.59,-0.15,3143.981852
"CZE","7/4/2021",33586.6,19.29,-6.5,3131.748242
"CZE","7/11/2021",33481.8,19,-5.14,3121.976273
"CZE","7/18/2021",33466.8,18.78,-0.73,3120.577613
"CZE","7/25/2021",33375,18.51,-4.48,3112.017816
"CZE","8/1/2021",33397,18.31,1.05,3114.069183
"CZE","8/8/2021",33215.2,18.01,-8.69,3097.117428
"CZE","8/15/2021",33169.4,17.78,-2.21,3092.846853
"CZE","8/22/2021",33039.4,17.51,-6.15,3080.725136
"CZE","8/29/2021",32974.4,17.29,-3.22,3074.664277
"CZE","9/5/2021",32964,17.11,-0.52,3073.69454
"CZE","9/12/2021",33020,16.96,2.78,3078.916203
"CZE","9/19/2021",33127.8,16.84,5.34,3088.967904
"CZE","9/26/2021",33181,16.69,2.6,3093.928484
"CZE","10/3/2021",33180.8,16.52,-0.01,3093.909835
"CZE","10/10/2021",33133,16.32,-2.21,3089.452773
"CZE","10/17/2021",33183.6,16.17,2.34,3094.170918
"CZE","10/24/2021",33365.8,16.1,8.55,3111.159971
"CZE","10/31/2021",33798.4,16.14,20.25,3151.497316
"CZE","11/7/2021",34377.4,16.25,27.4,3205.485581
"CZE","11/14/2021",35166.6,16.46,37.69,3279.073729
"CZE","11/21/2021",36069.4,16.72,42.1,3363.254394
"CZE","11/28/2021",37156.6,17.05,50.67,3464.629248
"CZE","12/5/2021",38394.8,17.45,57.68,3580.083944
"CZE","12/12/2021",39593.2,17.82,55.08,3691.827529
"CZE","12/19/2021",40505,18.05,41.12,3776.847389
"CZE","12/26/2021",41157.2,18.15,28.61,3837.661113
"CZE","1/2/2022",41609.2,18.17,19.61,3879.807392
"CZE","1/9/2022",41662.5,18,2.19,3884.777296
"CZE","1/16/2022",41742.6,17.85,3.32,3892.246138
"CZE","1/23/2022",41589.3,17.6,-6.23,3877.951836
"CZE","1/30/2022",41439.8,17.35,-6.08,3864.011861
"DNK","2/2/2020",-273,-4.76,-7.23,-46.96126229
"DNK","2/9/2020",-362.8,-5.25,-7.68,-62.40859326
"DNK","2/16/2020",-501.2,-6.18,-11.56,-86.21606103
"DNK","2/23/2020",-653.4,-7.03,-12.83,-112.3973948
"DNK","3/1/2020",-840.8,-8.01,-15.46,-144.6338071
"DNK","3/8/2020",-979.4,-8.37,-11.55,-168.4756787
"DNK","3/15/2020",-1101.6,-8.55,-10.28,-189.4964342
"DNK","3/22/2020",-1113.8,-7.93,-1.06,-191.5950694
"DNK","3/29/2020",-1117,-7.37,-0.29,-192.1455311
"DNK","4/5/2020",-1046.6,-6.44,6.48,-180.035374
"DNK","4/12/2020",-1002.2,-5.78,4.04,-172.3977182
"DNK","4/19/2020",-979.6,-5.32,2.14,-168.5100826
"DNK","4/26/2020",-906.8,-4.67,7.19,-155.9870793
"DNK","5/3/2020",-923.6,-4.51,-1.58,-158.8770031
"DNK","5/10/2020",-940.4,-4.37,-1.61,-161.766927
"DNK","5/17/2020",-992.2,-4.41,-5.17,-170.6775254
"DNK","5/24/2020",-996.4,-4.24,-0.42,-171.4000064
"DNK","5/31/2020",-1027.6,-4.19,-3.12,-176.7670078
"DNK","6/7/2020",-1067,-4.18,-3.93,-183.5445673
"DNK","6/14/2020",-1071,-4.04,-0.4,-184.2326444
"DNK","6/21/2020",-1122.8,-4.08,-5.18,-193.1432429
"DNK","6/28/2020",-1098.6,-3.86,2.52,-188.9803764
"DNK","7/5/2020",-1075.2,-3.65,2.41,-184.9551253
"DNK","7/12/2020",-1091,-3.59,-1.62,-187.6730299
"DNK","7/19/2020",-1053,-3.35,3.85,-181.1362974
"DNK","7/26/2020",-1118.2,-3.45,-6.46,-192.3519542
"DNK","8/2/2020",-1131,-3.38,-1.29,-194.5538009
"DNK","8/9/2020",-1160.4,-3.37,-2.98,-199.6111676
"DNK","8/16/2020",-1141.6,-3.23,1.93,-196.3772052
"DNK","8/23/2020",-1145.8,-3.15,-0.42,-197.0996862
"DNK","8/30/2020",-1163.8,-3.12,-1.85,-200.1960332
"DNK","9/6/2020",-1150.8,-3,1.34,-197.9597826
"DNK","9/13/2020",-1147,-2.92,0.39,-197.3061093
"DNK","9/20/2020",-1060.2,-2.63,8.72,-182.3748362
"DNK","9/27/2020",-1095.2,-2.65,-3.47,-188.3955108
"DNK","10/4/2020",-1099.6,-2.6,-0.44,-189.1523957
"DNK","10/11/2020",-1183.4,-2.73,-8.2,-203.567611
"DNK","10/18/2020",-1188.2,-2.68,-0.47,-204.3933035
"DNK","10/25/2020",-1106,-2.44,8.11,-190.253319
"DNK","11/1/2020",-1143.6,-2.47,-3.7,-196.7212438
"DNK","11/8/2020",-1144,-2.41,-0.04,-196.7900515
"DNK","11/15/2020",-1095.2,-2.26,4.66,-188.3955108
"DNK","11/22/2020",-1062.4,-2.15,3.13,-182.7532786
"DNK","11/29/2020",-1037.2,-2.05,2.35,-178.4183929
"DNK","12/6/2020",-1043,-2.02,-0.52,-179.4161047
"DNK","12/13/2020",-1048.6,-1.99,-0.51,-180.3794126
"DNK","12/20/2020",-861.6,-1.6,17.22,-148.211808
"DNK","12/27/2020",-743.8,-1.35,10.77,-127.9479373
"DNK","1/3/2021",-579,-1.03,15.06,-99.59916068
"DNK","1/10/2021",-506.5,-0.89,6.24,-87.12776319
"DNK","1/17/2021",-448.6,-0.77,5.01,-77.16784712
"DNK","1/24/2021",-321.1,-0.54,11.16,-55.23538946
"DNK","1/31/2021",-243.2,-0.4,6.83,-41.83508787
"DNK","2/7/2021",-226.5,-0.37,1.4,-38.96236597
"DNK","2/14/2021",-292.4,-0.46,-5.59,-50.29843624
"DNK","2/21/2021",-437.9,-0.68,-12.05,-75.32724087
"DNK","2/28/2021",-664.2,-1.02,-18.92,-114.255203
"DNK","3/7/2021",-912.7,-1.37,-20.33,-157.001993
"DNK","3/14/2021",-1070.4,-1.58,-13.04,-184.1294328
"DNK","3/21/2021",-1300.7,-1.88,-19.22,-223.745472
"DNK","3/28/2021",-1429,-2.04,-11.04,-245.8155451
"DNK","4/4/2021",-1581.3,-2.22,-13.53,-272.0140808
"DNK","4/11/2021",-1701,-2.35,-10.92,-292.6047881
"DNK","4/18/2021",-1780.7,-2.42,-7.19,-306.3147244
"DNK","4/25/2021",-1787.2,-2.4,-0.61,-307.4328497
"DNK","5/2/2021",-1796.5,-2.38,-0.91,-309.032629
"DNK","5/9/2021",-1751.4,-2.28,4.2,-301.2745596
"DNK","5/16/2021",-1759.3,-2.26,-0.75,-302.6335119
"DNK","5/23/2021",-1723.2,-2.19,3.56,-296.423616
"DNK","5/30/2021",-1699.5,-2.13,2.35,-292.3467592
"DNK","6/6/2021",-1677.8,-2.08,2.15,-288.6139409
"DNK","6/13/2021",-1636.3,-2,4.1,-281.475141
"DNK","6/20/2021",-1650.4,-1.99,-1.39,-283.9006128
"DNK","6/27/2021",-1654.3,-1.97,-0.39,-284.5714879
"DNK","7/4/2021",-1563.2,-1.84,9.39,-268.9005319
"DNK","7/11/2021",-1589.9,-1.85,-2.72,-273.4934466
"DNK","7/18/2021",-1497.8,-1.73,9.37,-257.6504713
"DNK","7/25/2021",-1444.9,-1.65,5.3,-248.5506516
"DNK","8/1/2021",-1407.2,-1.58,3.7,-242.0655249
"DNK","8/8/2021",-1279.1,-1.42,12.73,-220.0298557
"DNK","8/15/2021",-1190.6,-1.31,8.88,-204.8061498
"DNK","8/22/2021",-1126.9,-1.23,6.47,-193.8485219
"DNK","8/29/2021",-1074.2,-1.16,5.22,-184.7831061
"DNK","9/5/2021",-1003.3,-1.07,7.23,-172.5869394
"DNK","9/12/2021",-892.4,-0.94,11.29,-153.5100017
"DNK","9/19/2021",-831.7,-0.87,6.13,-143.0684317
"DNK","9/26/2021",-786,-0.81,4.55,-135.2071508
"DNK","10/3/2021",-667.1,-0.68,11.67,-114.7540589
"DNK","10/10/2021",-613.6,-0.62,5.29,-105.5510276
"DNK","10/17/2021",-484.5,-0.49,12.51,-83.34333912
"DNK","10/24/2021",-378.4,-0.38,10.37,-65.09209396
"DNK","10/31/2021",-264.3,-0.26,11.14,-45.46469459
"DNK","11/7/2021",-150,-0.15,11.13,-25.80289137
"DNK","11/14/2021",-44.5,-0.04,10.18,-7.654857773
"DNK","11/21/2021",29.2,0.03,6.96,5.022962853
"DNK","11/28/2021",178.9,0.17,14.13,30.77424844
"DNK","12/5/2021",311,0.29,12.21,53.49799477
"DNK","12/12/2021",455.1,0.42,12.86,78.28597241
"DNK","12/19/2021",601.4,0.55,13.17,103.4523925
"DNK","12/26/2021",791.3,0.72,17.33,136.1188529
"DNK","1/2/2022",962,0.86,15.46,165.4825433
"DNK","1/9/2022",1138.5,1.01,15.07,195.8439455
"DNK","1/16/2022",1182.4,1.04,3.77,203.3955917
"DNK","1/23/2022",1207.9,1.05,2.21,207.7820832
"DNK","1/30/2022",1235.8,1.06,2.43,212.581421
"DNK","2/6/2022",1243.5,1.06,0.64,213.9059694
"DNK","2/13/2022",1333.6,1.12,7.58,229.4049062
"DNK","2/20/2022",1381.1,1.15,3.9,237.5758218
"DNK","2/27/2022",1427.8,1.18,3.87,245.609122
"DNK","3/6/2022",1422.3,1.16,-0.45,244.663016
"DNK","3/13/2022",1420.6,1.15,-0.14,244.3705832
"DNK","3/20/2022",1376.3,1.1,-3.67,236.7501293
"DOM","3/31/2020",-170.5,-1.51,-13.04,-15.56549678
"DOM","4/30/2020",-983.8,-6.65,-23.06,-89.81428582
"DOM","5/31/2020",-1612.3,-8.79,-17.66,-147.1920848
"DOM","6/30/2020",-1430,-6.54,5.17,-130.5493278
"DOM","7/31/2020",-348.3,-1.36,29.46,-31.79743419
"DOM","8/31/2020",477.6,1.64,23.27,43.60164963
"DOM","9/30/2020",363.7,1.11,-3.23,33.20335002
"ECU","3/1/2020",-249.9,-1.86,2.5,-13.96988921
"ECU","3/8/2020",-379.8,-2.53,-8.28,-21.23154831
"ECU","3/15/2020",-448.7,-2.71,-4.48,-25.08319044
"ECU","3/22/2020",-417.6,-2.31,2.09,-23.3446408
"ECU","3/29/2020",1845.7,9.44,151.83,103.1781694
"ECU","4/5/2020",7537,35.76,375,421.3327531
"ECU","4/12/2020",12313.5,54.28,296.77,688.3482627
"ECU","4/19/2020",15314.4,63.41,204.69,856.1043273
"ECU","4/26/2020",17345.1,67.76,140.5,969.6243514
"ECU","5/3/2020",18702.4,69.1,92.29,1045.500024
"ECU","5/10/2020",19892.5,69.84,84.05,1112.028896
"ECU","5/17/2020",20736.6,69.26,57.9,1159.215705
"ECU","5/24/2020",21445.1,68.35,49.46,1198.822214
"ECU","5/31/2020",22116.2,67.39,46.54,1236.337991
"ECU","6/7/2020",22739.1,66.35,42.81,1271.159295
"ECU","6/14/2020",23488,65.8,52.55,1313.024241
"ECU","6/21/2020",24181.9,65.11,48.02,1351.814582
"ECU","6/28/2020",24868.6,64.45,47.45,1390.202429
"ECU","7/5/2020",25653.1,64.07,53.97,1434.057483
"ECU","7/12/2020",26659.2,64.3,70.91,1490.300402
"ECU","7/19/2020",27756.5,64.71,76.64,1551.641577
"ECU","7/26/2020",28921.2,65.3,83.29,1616.75054
"ECU","8/2/2020",30022.5,65.66,76.65,1678.315322
"ECU","8/9/2020",31070,65.89,73.38,1736.872581
"ECU","8/16/2020",31999.7,65.85,64.46,1788.844593
"ECU","8/23/2020",32788,65.57,56.08,1832.912075
"ECU","8/30/2020",33393.9,64.88,41.21,1866.783047
"ECU","9/6/2020",34039.2,64.35,45.39,1902.856554
"ECU","9/13/2020",34577.5,63.68,38.29,1932.948557
"ECU","9/20/2020",35054.8,62.93,34.08,1959.630542
"ECU","9/27/2020",35428.7,62.04,26.55,1980.532269
"ECU","10/4/2020",35693.8,60.97,18.49,1995.351867
"ECU","10/11/2020",36121.5,60.26,30.59,2019.261118
"ECU","10/18/2020",36432,59.39,22.14,2036.618663
"ECU","10/25/2020",36783.9,58.62,25.06,2056.290548
"ECU","11/1/2020",37028.4,57.69,17.03,2069.958567
"ECU","11/8/2020",37238.1,56.73,14.36,2081.681199
"ECU","11/15/2020",37575.8,56.03,23.74,2100.559276
"ECU","11/22/2020",37976.1,55.46,28.44,2122.936814
"ECU","11/29/2020",38273.4,54.77,21.04,2139.556454
"ECU","12/6/2020",38630.9,54.16,24.92,2159.54139
"ECU","12/13/2020",38835.2,53.36,14.02,2170.962151
"ECU","12/20/2020",39134.3,52.7,20.24,2187.682415
"ECU","12/27/2020",39465.4,52.13,22.9,2206.19154
"ECU","1/3/2021",39930.5,51.76,32.17,2232.191522
"ECU","1/10/2021",40389.2,51.33,29.7,2257.833731
"ECU","1/17/2021",41039.1,51.15,42.09,2294.164388
"ECU","1/24/2021",41844,51.17,52.5,2339.159841
"ECU","1/31/2021",42524.3,51.05,44.68,2377.189916
"ECU","2/7/2021",43247.6,51,47.94,2417.623773
"ECU","2/14/2021",43918.3,50.87,43.52,2455.117189
"ECU","2/21/2021",44628.8,50.78,46.12,2494.835501
"ECU","2/28/2021",45366.1,50.73,47.95,2536.051985
"ECU","3/7/2021",46042.6,50.62,43.91,2573.869632
"ECU","3/14/2021",46855.7,50.62,50.6,2619.323482
"ECU","3/21/2021",47907.8,50.89,66.72,2678.137889
"ECU","3/28/2021",49088.9,51.31,77.35,2744.163644
"ECU","4/4/2021",50410.2,51.86,86.43,2818.026848
"ECU","4/11/2021",51898.5,52.55,95.67,2901.225672
"ECU","4/18/2021",53388,53.17,90.41,2984.491578
"ECU","4/25/2021",55143.9,54.11,116.74,3082.649755
"ECU","5/2/2021",56743.6,54.88,107.85,3172.076053
"ECU","5/9/2021",58127.9,55.41,91.75,3249.461078
"ECU","5/16/2021",59248,55.71,77.04,3312.076815
"ECU","5/23/2021",60131.1,55.75,59.03,3361.443799
"ECU","5/30/2021",60842.6,55.66,48.38,3401.218013
"ECU","6/6/2021",61351.7,55.37,34.4,3429.67768
"ECU","6/13/2021",61832.6,55.06,32.21,3456.560912
"ECU","6/20/2021",62300.5,54.77,31.98,3482.717419
"ECU","6/27/2021",62726.4,54.43,28.72,3506.526046
"ECU","7/4/2021",63068.1,54.03,23.01,3525.627731
"ECU","7/11/2021",63456.6,53.68,26.05,3547.345626
"ECU","7/18/2021",63809.7,53.32,24.24,3567.084593
"ECU","7/25/2021",64080,52.9,18.39,3582.194881
"ECU","8/1/2021",64410.7,52.55,23.02,3600.681646
"ECU","8/8/2021",64553,52.04,9.65,3608.636489
"ECU","8/15/2021",64668.5,51.52,7.88,3615.09316
"ECU","8/22/2021",64734.2,50.97,4.44,3618.765916
"ECU","8/29/2021",64902.5,50.53,11.66,3628.174209
"ECU","9/5/2021",64960.4,49.99,3.84,3631.41093
"ECU","9/12/2021",65024.7,49.48,4.41,3635.005423
"ECU","9/19/2021",65121,49.02,6.67,3640.388778
"ECU","9/26/2021",65178.3,48.53,3.98,3643.591958
"ECU","10/3/2021",65334.2,48.13,10.78,3652.307067
"ECU","10/10/2021",65354.3,47.63,1.37,3653.430695
"ECU","10/17/2021",65462,47.21,7.5,3659.451332
"ECU","10/24/2021",65491.5,46.75,2.05,3661.100438
"ECU","10/31/2021",65515.4,46.29,1.66,3662.436494
"ECU","11/7/2021",65502.9,45.81,-0.85,3661.73772
"ECU","11/14/2021",65581.6,45.38,5.25,3666.137201
"ECU","11/21/2021",65716.3,45.02,9.22,3673.667189
"ECU","11/28/2021",65853.6,44.67,9.5,3681.342523
"ECU","12/5/2021",65918.9,44.28,4.5,3684.992918
"ECU","12/12/2021",66075.4,43.95,10.63,3693.741568
"ECU","12/19/2021",66214.7,43.61,9.32,3701.528705
"ECU","12/26/2021",66413.8,43.31,13.13,3712.658777
"ECU","1/2/2022",66702.9,43.08,19.48,3728.820021
"ECU","1/9/2022",67039.6,42.86,21.28,3747.642197
"ECU","1/16/2022",67715.5,42.86,42.72,3785.426303
"ECU","1/23/2022",68748.4,43.09,65.74,3843.167394
"ECU","1/30/2022",69660.7,43.23,58.45,3894.166713
"ECU","2/6/2022",70439,43.3,50.32,3937.675176
"ECU","2/13/2022",70864.7,43.15,26.95,3961.472622
"ECU","2/20/2022",71036.2,42.84,10.86,3971.059801
"ECU","2/27/2022",70967.5,42.39,-4.36,3967.219339
"EGY","2/29/2020",171,0.16,3.54,1.640156762
"EGY","3/31/2020",3124.8,2.04,6.4,29.97170672
"EGY","4/30/2020",2889.4,1.48,-0.56,27.71385349
"EGY","5/31/2020",16112.4,6.75,30.38,154.5430515
"EGY","6/30/2020",52029,18.46,83.21,499.0392758
"EGY","7/31/2020",66080.4,20.1,29.88,633.8141221
"EGY","8/31/2020",73052.2,19.31,14.07,700.6845602
"EGY","9/30/2020",79892.8,18.98,16.09,766.2965856
"EGY","10/31/2020",82956.4,17.89,7.15,795.6812888
"EGY","11/30/2020",89816.6,17.7,15.66,861.4813088
"EGY","12/31/2020",105580.2,18.83,29.7,1012.678824
"EGY","1/31/2021",118243.7,19.1,21.66,1134.141544
"EGY","2/28/2021",124596,18.67,13.2,1195.070011
"EGY","3/31/2021",139867.7,19.61,33.09,1341.549438
